gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
PODXL,0.067674,0.009207,0.19684819880473656,-0.12349139892181903,0.13852697379126117,0.032062262713538098,0.12938998006140853,0.032705282677271158,1.46093750936,0.20387049391976592
POLA1,0.224065,0.034533,0.0065336507081965737,0.48214531494411766,0.015485951809362509,-0.066868657267126277,0.6021955972329337,0.30489689660428643,1.94685908703,0.10910810007787043
POLB,-0.118551,-0.019832,0.053682538017494681,-0.64244240108583506,-0.16384840403008036,0.26995533581616793,0.036679487427036785,-0.26533416799734172,-1.00542893854,0.36083868218346199
POLD1,0.265602,0.037543,0.18184925570872862,0.62018673258336343,0.27472446309569049,0.053880687466711728,0.54546545014314796,-0.082496527363392858,2.22430516571,0.07671198394245661
POLD2,0.086034,0.011259,-0.17088262015569516,0.33485298375367012,0.088784950113177705,0.013925306489521744,-0.19856780578548319,0.44809196979957572,0.720747745649,0.50334416897306844
POLE2,-0.008678,-0.00143,0.032695472107551096,-0.087757560507059698,0.021989742555795971,0.042778492279783073,-0.077428272489545216,0.015655147891038362,-0.380698261737,0.71906502564564578
POLG,0.195958,0.030355,-0.097689323700632769,0.64457427402948198,0.17437139523285336,0.084736323510160763,-0.0030311005298662313,0.37278800329279699,1.8218226491,0.12810837784735521
POLH,0.190423,0.027066,0.15783084288119731,0.27102505698162804,0.25447202377217926,0.04079165177471214,0.087578371244450018,0.33084056078873147,4.4064135043,0.0069799106222837321
POLR2A,-0.202394,-0.034296,-0.080375766130949752,-0.1012685526338923,-0.33199088886163014,-0.34961873662914594,-0.17774010042756966,-0.17336866939938581,-3.60002013513,0.015542927090161755
POLR2B,0.031546,0.007406,-0.1093642230756547,-0.065683074464067223,-0.080346771697733771,-0.064149239213497439,0.22188640785068325,0.28693160436903825,0.644349986738,0.54773967239635013
POLR2C,0.044706,0.010237,-0.045353676950734521,-0.1874634776275618,0.16600765759435329,0.22290976749092581,0.2798158435382333,-0.16768125557168184,0.748505460138,0.48784882983017652
POLR2D,0.307594,0.044935,0.17179492438613608,0.49950754795047841,0.25991559727291597,0.20277731477553848,0.28971554875100675,0.42185542448260188,5.50565874493,0.0027028565620351918
POLR2E,0.16058,0.024522,-0.0540426182807726,0.45532863871099333,0.22566926872154919,-0.095842933679072401,0.15204970030216455,0.28031764246072544,1.86471339529,0.12123422205365242
POLR2F,0.235343,0.035179,0.10691123655316986,0.20779015376551374,0.030301039326850365,0.093510523764964215,0.60286404625421652,0.37068184644224272,2.54702917272,0.051451677135841617
POLR2G,0.323771,0.049084,0.22937437175515707,0.40255964361396929,0.22310162100753569,0.16992918903790391,0.43921567377485682,0.47844549764689992,5.75388304323,0.0022248883997143046
POLR2H,0.094393,0.011316,0.062911843183846392,0.19601098713066289,0.055420309309791117,-0.10084059399945516,-0.025215091472241012,0.37806892657169672,1.27787882695,0.25740295523581719
POLR2I,0.277122,0.040532,0.064060821060915221,0.37966895289645702,0.24016341997528012,0.13016509691491338,0.2949780499257631,0.55369829790349956,3.85910661156,0.011890761707586527
POLR2J,0.068631,0.012049,-0.0013876451756638696,0.031435119399327353,-0.027029563994257867,-0.1613440265679921,0.30742598514505909,0.26268535373188839,0.906260575247,0.40635059015409958
POLR2K,0.207399,0.032651,0.21226645205496786,0.11850258015840569,0.055573621951684478,0.18931620748483793,0.22260890439038133,0.44612655683292557,3.83453804487,0.012191233318425169
POLR2L,-0.18102,-0.025759,-0.0099459845743746257,-0.65201179666709186,-0.0066405536939929859,-0.41192292767503197,0.054236093271262178,-0.059837665563572673,-1.53916545695,0.18438417215277783
